"SKU","Title","Field Name","Merchant Value","Amazon Value"
"1660506","Under Armour Men's Franchise Caliber Hoodie Camouflage","color","Camouflage","Black 1"
"1660507","Under Armour Men's Franchise Caliber Hoodie Camouflage","color","Camouflage","Black 1"
"1660508","Under Armour Men's Franchise Caliber Hoodie Camouflage","color","Camouflage","Black 1"
"1660509","Under Armour Men's Franchise Caliber Hoodie Camouflage","color","Camouflage","Black 1"
"1660514","Under Armour Boys' Skull Mask Hooded Jacket Camouflage","color","Camouflage","Realtree Ap-Xtra/Black"
"1660515","Under Armour Boys' Skull Mask Hooded Jacket Camouflage","color","Camouflage","Realtree Ap-Xtra/Black"
"1660516","Under Armour Boys' Skull Mask Hooded Jacket Camouflage","color","Camouflage","Realtree Ap-Xtra/Black"
"1660517","Under Armour Boys' Skull Mask Hooded Jacket Camouflage","color","Camouflage","Realtree Ap-Xtra/Black"
"1660557","Under Armour Men's Camo Stretch Fit Cap Camouflage","color","Camouflage","Realtree Ap-Xtra/Saddle"
"1660559","Under Armour Men's Camo Stretch Fit Cap Green","color","Green","Ridge Reaper Camo Ba/Maverick Brown"
"1660563","Under Armour Men's Camo Skysweeper Shell Jacket Camouflage","color","Camouflage","Realtree Max 5/Metallic Bronze"
"1660564","Under Armour Men's Camo Skysweeper Shell Jacket Camouflage","color","Camouflage","Realtree Max 5/Metallic Bronze"
"1660565","Under Armour Men's Camo Skysweeper Shell Jacket Camouflage","color","Camouflage","Realtree Max 5/Metallic Bronze"
"1660566","Under Armour Men's Camo Skysweeper Shell Jacket Camouflage","color","Camouflage","Realtree Max 5/Metallic Bronze"
"1660569","Under Armour Men's Camo Reversible Fleece Beanie Cap Camouflage","color","Camouflage","Realtree Ap-Xtra/Maverick Brown"
"1660602","Under Armour Men's Fish Stalker Short Sleeve Shirt Khaki","color","Khaki","Enamel/Black"
"1660610","Under Armour Men's Coolswitch Thermocline Long Sleeve Shirt Camouflage","color","Camouflage","Ridge Reaper Camo Hyrdro"
"1660630","Under Armour Men's Camo Stretch Fit Cap Camouflage","color","Camouflage","Realtree Ap-Xtra/Saddle"
"1660631","Under Armour Men's Camo Stretch Fit Cap Green","color","Green","Ridge Reaper Camo Ba/Maverick Brown"
"1660637","Under Armour Men's Big Logo Camo Tech Shirt Hrdwd Camo","color","Hrdwd Camo","Realtree Ap-Xtra/Black"
"1660638","Under Armour Men's Big Logo Camo Tech Shirt Hrdwd Camo","color","Hrdwd Camo","Realtree Ap-Xtra/Black"
"1660639","Under Armour Men's Big Logo Camo Tech Shirt Hrdwd Camo","color","Hrdwd Camo","Realtree Ap-Xtra/Black"
"1660769","Under Armour Women's I Hunt Tee Grey","color","Grey","Anthracite/Pink Chroma"
"1660808","Wrangler Women's Aura Instantly Slimming Jeans Denim","color","Denim","Medium Blue"
"1660811","Wrangler Women's Aura Instantly Slimming Jeans Denim","size","22 R","22W"
"1660818","Wrangler Women's Aura Instantly Slimming Jeans Denim","color","Denim","Medium Blue"
"1660820","Wrangler Women's Aura Instantly Slimming Jeans Denim","color","Denim","Medium Blue"
"1660821","Wrangler Women's Aura Instantly Slimming Jeans Denim","color","Denim","Medium Blue"
"1660822","Wrangler Women's Aura Instantly Slimming Jeans Denim","color","Denim","Medium Blue"
"1660836","Wrangler Women's Aura Instantly Slimming Jeans Denim","color","Denim","Medium Blue"
"1660838","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660839","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660842","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660843","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660845","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660846","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660852","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660853","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660854","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660855","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660856","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660860","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660862","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660863","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660864","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660865","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660866","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660867","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660868","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660869","Wrangler Women's Aura Instantly Slimming Bootcut Jeans Denim","size","22 R","22W"
"1660942","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660943","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660944","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660945","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660946","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660947","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660948","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660950","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660953","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660954","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660955","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660956","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660957","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660958","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660959","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660961","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660962","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660963","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660964","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660966","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660967","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660968","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660996","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660997","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1660999","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661000","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661002","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661003","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661004","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661005","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661006","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661008","Wrangler Women's Ultimate Riding Jean Q- Cool Vantage Bootcut Jeans Denim","color","Denim","Dark Blue"
"1661056","Wrangler Women's Pretty Peasant Dress Print","color","Print","Turquoise/Coral"
"1661057","Wrangler Women's Pretty Peasant Dress Print","color","Print","Turquoise/Coral"
"1661058","Wrangler Women's Pretty Peasant Dress Print","color","Print","Turquoise/Coral"
"1661106","Under Armour Men's Deadload Camo Field Pants Camouflage","color","Camouflage","Realtree Ap-Xtra/Maverick Brown"
"1661107","Under Armour Men's Deadload Camo Field Pants Camouflage","color","Camouflage","Realtree Ap-Xtra/Maverick Brown"
"1661154","Wrangler Women's Vintage Aztec Sleeveless Top Olive","color","Olive","Green"
"1661155","Wrangler Women's Vintage Aztec Sleeveless Top Olive","color","Olive","Green"
"1661156","Wrangler Women's Vintage Aztec Sleeveless Top Olive","color","Olive","Green"
"1661224","Wrangler Men's George Strait Troubadour Stripe Western Shirt Big And Tall White","size","2X Tall","2X/Tall"
"1661228","Wrangler Men's George Strait Windowpane Plaid Western Shirt Big And Tall White Pld","size","Large Tall","Tall/Large"
"1661230","Wrangler Men's George Strait Windowpane Plaid Western Shirt Big And Tall White Pld","size","2X Tall","2X/Tall"
"1661231","Wrangler Men's George Strait Windowpane Plaid Western Shirt Big And Tall White Pld","size","3X Tall","3X/Tall"
"1661236","Wrangler Men's George Strait Blue Plaid Western Shirt Big And Tall Blue Pld","size","Large Tall","Tall/Large"
"1661239","Wrangler Men's George Strait Blue Plaid Western Shirt Big And Tall Blue Pld","size","3X Tall","3X/Tall"
"1661242","Wrangler Men's George Strait Blue And Plaid Western Shirt Big Tall Black","size","Large Tall","Tall/Large"
"1661245","Wrangler Men's George Strait Blue And Plaid Western Shirt Big Tall Black","size","3X Tall","3X/Tall"
"1661250","Wrangler Men's George Strait Plaid Western Shirt Big And Tall Black","size","2X Tall","2X/Tall"
"1661251","Wrangler Men's George Strait Plaid Western Shirt Big And Tall Black","size","3X Tall","3X/Tall"
"1661254","Wrangler Men's George Strait Turquoise And Plaid Western Shirt Big Tall White","size","Large Tall","Tall/Large"
"1661320","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","33x30"
"1661327","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","31x32"
"1661328","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","32x32"
"1661330","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","34x32"
"1661334","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","40x32"
"1661337","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","30x34"
"1661338","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","31x34"
"1661339","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","32x34"
"1661340","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","33x34"
"1661341","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","34x34"
"1661349","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","31x36"
"1661350","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","32x36"
"1661352","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","34x36"
"1661354","Wrangler Men's Retro Farmington Relaxed Fit Jeans Bootcut Leg Denim","color","Denim","36x36"
"1661373","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661377","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661383","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661384","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661385","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661386","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661391","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661395","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661398","Wrangler Men's Retro Layton Slim Fit Jeans Straight Leg Denim","color","Denim","Layton"
"1661412","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661416","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661419","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661420","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661421","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661429","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661430","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661431","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661432","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661433","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661435","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661436","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661441","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661442","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661443","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661444","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661445","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661446","Wrangler Men's Retro Bozeman Slim Fit Jeans Straight Leg Denim","color","Denim","Bozeman"
"1661455","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661463","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661464","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661465","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661471","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661472","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661473","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661474","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661475","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661476","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661477","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661478","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661480","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661481","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661483","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661484","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661485","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661487","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661489","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661490","Wrangler Men's 20X Longview 33 Extreme Relaxed Fit Jeans Straight Leg Denim","color","Denim","Longview"
"1661500","Wrangler Men's 20X Midland 42 Vintage Bootcut Jeans Slim Fit Denim","color","Denim","Midland"
"1661501","Wrangler Men's 20X Midland 42 Vintage Bootcut Jeans Slim Fit Denim","color","Denim","Midland"
